timestamp,load,generated_power
2024-04-20 23:00:00,2.241,0.043
2024-04-21 00:00:00,2.152,0.097
2024-04-21 01:00:00,2.303,0.291
2024-04-21 02:00:00,2.091,0.0
2024-04-21 03:00:00,1.934,0.0
2024-04-21 04:00:00,1.875,0.0
2024-04-21 05:00:00,1.705,0.0
2024-04-21 06:00:00,1.898,0.0
2024-04-21 07:00:00,1.792,0.859
2024-04-21 08:00:00,1.968,1.598
2024-04-21 09:00:00,1.939,2.375
2024-04-21 10:00:00,2.047,2.666
2024-04-21 11:00:00,2.04,3.501
2024-04-21 12:00:00,2.242,3.609
2024-04-21 13:00:00,2.226,3.683
2024-04-21 14:00:00,2.043,3.515
2024-04-21 15:00:00,2.104,1.968
2024-04-21 16:00:00,1.909,1.802
2024-04-21 17:00:00,1.838,1.059
2024-04-21 18:00:00,1.883,0.003
2024-04-21 19:00:00,1.85,0.0
2024-04-21 20:00:00,1.84,0.023
2024-04-21 21:00:00,1.922,0.049
2024-04-21 22:00:00,2.14,0.067
2024-04-21 23:00:00,2.29,0.0
2024-04-22 00:00:00,2.217,0.0
2024-04-22 01:00:00,2.322,0.029
2024-04-22 02:00:00,2.055,0.13
2024-04-22 03:00:00,2.134,0.0
2024-04-22 04:00:00,2.009,0.0
2024-04-22 05:00:00,1.731,0.0
2024-04-22 06:00:00,1.922,0.0
2024-04-22 07:00:00,1.922,1.041
2024-04-22 08:00:00,2.063,1.773
2024-04-22 09:00:00,1.954,2.728
2024-04-22 10:00:00,2.179,3.602
2024-04-22 11:00:00,2.137,3.914
2024-04-22 12:00:00,2.208,4.004
2024-04-22 13:00:00,2.148,3.311
2024-04-22 14:00:00,2.007,3.157
2024-04-22 15:00:00,2.098,2.222
2024-04-22 16:00:00,1.999,1.787
2024-04-22 17:00:00,1.852,1.137
2024-04-22 18:00:00,1.718,0.0
2024-04-22 19:00:00,1.886,0.0
2024-04-22 20:00:00,1.911,0.125
2024-04-22 21:00:00,2.062,0.0
2024-04-22 22:00:00,2.262,0.0
2024-04-22 23:00:00,2.164,0.021
2024-04-23 00:00:00,2.167,0.0
2024-04-23 01:00:00,2.184,0.0
2024-04-23 02:00:00,2.159,0.0
2024-04-23 03:00:00,2.03,0.0
2024-04-23 04:00:00,1.922,0.159
2024-04-23 05:00:00,1.947,0.007
2024-04-23 06:00:00,1.851,0.0
2024-04-23 07:00:00,1.853,0.829
2024-04-23 08:00:00,1.849,1.708
2024-04-23 09:00:00,2.018,2.512
2024-04-23 10:00:00,2.12,3.44
2024-04-23 11:00:00,2.259,4.248
2024-04-23 12:00:00,2.226,2.424
2024-04-23 13:00:00,2.089,4.118
2024-04-23 14:00:00,2.249,2.543
2024-04-23 15:00:00,1.94,2.968
2024-04-23 16:00:00,1.787,1.561
2024-04-23 17:00:00,1.909,0.807
2024-04-23 18:00:00,1.705,0.186
2024-04-23 19:00:00,1.844,0.0
2024-04-23 20:00:00,1.955,0.057
2024-04-23 21:00:00,1.791,0.0
2024-04-23 22:00:00,2.226,0.033
2024-04-23 23:00:00,2.199,0.0
2024-04-24 00:00:00,2.22,0.0
2024-04-24 01:00:00,2.245,0.07
2024-04-24 02:00:00,1.96,0.029
2024-04-24 03:00:00,2.001,0.0
2024-04-24 04:00:00,1.933,0.061
2024-04-24 05:00:00,1.867,0.0
2024-04-24 06:00:00,1.901,0.0
2024-04-24 07:00:00,1.691,0.548
2024-04-24 08:00:00,1.815,1.788
2024-04-24 09:00:00,2.085,2.745
2024-04-24 10:00:00,2.121,3.273
2024-04-24 11:00:00,2.02,3.377
2024-04-24 12:00:00,2.246,3.497
2024-04-24 13:00:00,2.136,4.066
2024-04-24 14:00:00,2.045,3.448
2024-04-24 15:00:00,1.992,2.093
2024-04-24 16:00:00,1.957,1.974
2024-04-24 17:00:00,1.847,0.74
2024-04-24 18:00:00,1.841,0.035
2024-04-24 19:00:00,1.797,0.045
2024-04-24 20:00:00,1.935,0.129
2024-04-24 21:00:00,1.981,0.0
2024-04-24 22:00:00,2.008,0.056
2024-04-24 23:00:00,2.147,0.0
2024-04-25 00:00:00,2.243,0.058
2024-04-25 01:00:00,2.243,0.059
2024-04-25 02:00:00,2.082,0.095
2024-04-25 03:00:00,2.069,0.006
2024-04-25 04:00:00,1.972,0.0
2024-04-25 05:00:00,1.831,0.0
2024-04-25 06:00:00,1.78,0.009
2024-04-25 07:00:00,1.833,1.131
2024-04-25 08:00:00,1.786,2.243
2024-04-25 09:00:00,2.047,2.691
2024-04-25 10:00:00,2.242,3.452
2024-04-25 11:00:00,2.128,3.928
2024-04-25 12:00:00,2.143,4.415
2024-04-25 13:00:00,2.074,3.43
2024-04-25 14:00:00,2.169,2.037
2024-04-25 15:00:00,1.979,2.674
2024-04-25 16:00:00,1.831,2.069
2024-04-25 17:00:00,1.875,0.927
2024-04-25 18:00:00,1.901,0.324
2024-04-25 19:00:00,1.923,0.0
2024-04-25 20:00:00,1.794,0.0
2024-04-25 21:00:00,1.927,0.182
2024-04-25 22:00:00,1.925,0.052
2024-04-25 23:00:00,2.097,0.0
2024-04-26 00:00:00,2.106,0.091
2024-04-26 01:00:00,2.184,0.115
2024-04-26 02:00:00,2.103,0.36
2024-04-26 03:00:00,2.027,0.0
2024-04-26 04:00:00,1.92,0.07
2024-04-26 05:00:00,1.891,0.0
2024-04-26 06:00:00,1.868,0.18
2024-04-26 07:00:00,1.882,0.731
2024-04-26 08:00:00,1.801,1.824
2024-04-26 09:00:00,2.058,2.922
2024-04-26 10:00:00,2.184,2.899
2024-04-26 11:00:00,2.052,3.722
2024-04-26 12:00:00,2.224,4.245
2024-04-26 13:00:00,2.132,2.783
2024-04-26 14:00:00,2.134,2.817
2024-04-26 15:00:00,1.9,2.756
2024-04-26 16:00:00,1.807,1.437
2024-04-26 17:00:00,1.822,1.017
2024-04-26 18:00:00,1.766,0.04
2024-04-26 19:00:00,1.887,0.086
2024-04-26 20:00:00,2.022,0.0
2024-04-26 21:00:00,2.049,0.0
2024-04-26 22:00:00,2.124,0.067
2024-04-26 23:00:00,2.124,0.0
2024-04-27 00:00:00,2.187,0.103
2024-04-27 01:00:00,2.121,0.0
2024-04-27 02:00:00,2.157,0.0
2024-04-27 03:00:00,2.007,0.011
2024-04-27 04:00:00,1.988,0.0
2024-04-27 05:00:00,1.777,0.034
2024-04-27 06:00:00,1.856,0.075
2024-04-27 07:00:00,1.674,0.751
2024-04-27 08:00:00,1.925,1.515
2024-04-27 09:00:00,1.991,2.981
2024-04-27 10:00:00,2.143,3.306
2024-04-27 11:00:00,2.199,3.115
2024-04-27 12:00:00,2.316,3.258
2024-04-27 13:00:00,2.255,4.204
2024-04-27 14:00:00,2.243,3.069
2024-04-27 15:00:00,1.963,2.997
2024-04-27 16:00:00,1.836,1.707
2024-04-27 17:00:00,1.882,1.218
2024-04-27 18:00:00,1.874,0.0
2024-04-27 19:00:00,1.842,0.239
2024-04-27 20:00:00,1.774,0.017
2024-04-27 21:00:00,2.15,0.0
2024-04-27 22:00:00,2.215,0.0
2024-04-27 23:00:00,2.13,0.0
2024-04-28 00:00:00,2.095,0.069
2024-04-28 01:00:00,2.121,0.0
2024-04-28 02:00:00,2.227,0.0
2024-04-28 03:00:00,1.915,0.023
2024-04-28 04:00:00,1.913,0.093
2024-04-28 05:00:00,1.779,0.096
2024-04-28 06:00:00,1.932,0.042
2024-04-28 07:00:00,1.824,0.725
2024-04-28 08:00:00,2.021,2.188
2024-04-28 09:00:00,2.104,2.91
2024-04-28 10:00:00,2.116,3.95
2024-04-28 11:00:00,2.111,3.701
2024-04-28 12:00:00,2.099,3.149
2024-04-28 13:00:00,2.28,3.887
2024-04-28 14:00:00,2.08,3.494
2024-04-28 15:00:00,1.87,2.418
2024-04-28 16:00:00,1.897,1.762
2024-04-28 17:00:00,1.683,0.925
2024-04-28 18:00:00,1.818,0.047
2024-04-28 19:00:00,1.75,0.088
2024-04-28 20:00:00,1.882,0.103
2024-04-28 21:00:00,1.987,0.011
2024-04-28 22:00:00,2.099,0.045
2024-04-28 23:00:00,2.23,0.134
2024-04-29 00:00:00,2.302,0.0
2024-04-29 01:00:00,2.121,0.085
2024-04-29 02:00:00,1.817,0.0
2024-04-29 03:00:00,2.145,0.0
2024-04-29 04:00:00,1.792,0.177
2024-04-29 05:00:00,1.727,0.1
2024-04-29 06:00:00,1.824,0.087
2024-04-29 07:00:00,1.848,0.641
2024-04-29 08:00:00,1.807,2.238
2024-04-29 09:00:00,1.99,2.47
2024-04-29 10:00:00,2.184,3.104
2024-04-29 11:00:00,2.149,4.256
2024-04-29 12:00:00,2.178,3.572
2024-04-29 13:00:00,2.146,2.956
2024-04-29 14:00:00,2.208,2.615
2024-04-29 15:00:00,2.074,2.61
2024-04-29 16:00:00,1.994,2.171
2024-04-29 17:00:00,1.776,0.98
2024-04-29 18:00:00,1.574,0.042
2024-04-29 19:00:00,1.983,0.0
2024-04-29 20:00:00,2.013,0.073
2024-04-29 21:00:00,1.966,0.0
2024-04-29 22:00:00,2.163,0.045
2024-04-29 23:00:00,2.33,0.0
